bug;tool;project;id;mutant-id;correct;AST-tool-buggy;Cosine-tool-buggy;s3variable-tool-buggy;variable-tool-buggy;syntax-tool-buggy;semantic-tool-buggy;structural_score;conceptual_score;cosine_distance;braycurtis_distanc};canberra_distance;chebyshev_distance;cityblock_distance;euclidean_distance;jensenshannon_distance;minkowski_distance;seuclidean_distanc;patchedFileNo;addLineNo;rmLineNo;insertIfFalse;updIfFalse;ifFalse;dupArgsInvocation;removeNullinCond;condLogicReduce;insertBooleanLiteral;insertNewConstLiteral;UpdateLiteral; wrapsLoop;wrapsTryCatch;wrapsIfElse;wrongMethodRef;constChange;unwrapIfElse;unwrapTryCatch;expArithMod;codeMove;expLogicExpand;condBlockOthersAdd;wrapsElse;wrapsMethod;wrongVarRef;condBlockRem;unwrapMethod;singleLine;missNullCheckP;missNullCheckN;condBlockExcAdd;notClassified;copyPaste;condBlockRetAdd;expLogicReduce;expLogicMod;wrapsIf;P4J_SRC_ABST_V_AF; P4J_SRC_ASSIGN_CONST_AF; P4J_SRC_ASSIGN_LHS_AF; P4J_SRC_ASSIGN_ZERO_AF; P4J_SRC_CALLEE_AF; P4J_SRC_CALL_ARGUMENT_AF; P4J_SRC_CHANGED_AF; P4J_SRC_DEREF_AF; P4J_SRC_FUNC_ARGUMENT_VF; P4J_SRC_GLOBAL_VARIABLE_VF; P4J_SRC_INDEX_AF; P4J_SRC_INSERT_CONTROL_RF; P4J_SRC_INSERT_GUARD_RF; P4J_SRC_INSERT_STMT_RF; P4J_SRC_LOCAL_VARIABLE_VF; P4J_SRC_MEMBER_ACCESS_AF; P4J_SRC_MEMBER_VF; P4J_SRC_MODIFIED_SIMILAR_VF; P4J_SRC_MODIFIED_VF; P4J_SRC_NONZERO_CONST_VF; P4J_SRC_OP_ADD_AF; P4J_SRC_OP_DIV_AF; P4J_SRC_OP_EQ_AF; P4J_SRC_OP_GE_AF; P4J_SRC_OP_GT_AF; P4J_SRC_OP_LE_AF; P4J_SRC_OP_LT_AF; P4J_SRC_OP_MOD_AF; P4J_SRC_OP_MUL_AF; P4J_SRC_OP_NE_AF; P4J_SRC_OP_SUB_AF; P4J_SRC_REMOVE_PARTIAL_IF; P4J_SRC_REMOVE_STMT; P4J_SRC_REMOVE_WHOLE_BLOCK; P4J_SRC_REMOVE_WHOLE_IF; P4J_SRC_REPLACE_COND_RF; P4J_SRC_REPLACE_STMT_RF; P4J_SRC_R_STMT_ASSIGN_AF; P4J_SRC_R_STMT_CALL_AF; P4J_SRC_R_STMT_COND_AF; P4J_SRC_R_STMT_CONTROL_AF; P4J_SRC_SIZE_LITERAL_VF; P4J_SRC_STMT_ASSIGN_AF; P4J_SRC_STMT_CALL_AF; P4J_SRC_STMT_COND_AF; P4J_SRC_STMT_CONTROL_AF; P4J_SRC_STMT_LABEL_AF; P4J_SRC_STMT_LOOP_AF; P4J_SRC_STRING_LITERAL_VF; P4J_SRC_UOP_DEC_AF; P4J_SRC_UOP_INC_AF; P4J_SRC_ZERO_CONST_VF;P4J_FORMER_ABST_V_AF; P4J_FORMER_ASSIGN_CONST_AF; P4J_FORMER_ASSIGN_LHS_AF; P4J_FORMER_ASSIGN_ZERO_AF; P4J_FORMER_CALLEE_AF; P4J_FORMER_CALL_ARGUMENT_AF; P4J_FORMER_CHANGED_AF; P4J_FORMER_DEREF_AF; P4J_FORMER_FUNC_ARGUMENT_VF; P4J_FORMER_GLOBAL_VARIABLE_VF; P4J_FORMER_INDEX_AF; P4J_FORMER_INSERT_CONTROL_RF; P4J_FORMER_INSERT_GUARD_RF; P4J_FORMER_INSERT_STMT_RF; P4J_FORMER_LOCAL_VARIABLE_VF; P4J_FORMER_MEMBER_ACCESS_AF; P4J_FORMER_MEMBER_VF; P4J_FORMER_MODIFIED_SIMILAR_VF; P4J_FORMER_MODIFIED_VF; P4J_FORMER_NONZERO_CONST_VF; P4J_FORMER_OP_ADD_AF; P4J_FORMER_OP_DIV_AF; P4J_FORMER_OP_EQ_AF; P4J_FORMER_OP_GE_AF; P4J_FORMER_OP_GT_AF; P4J_FORMER_OP_LE_AF; P4J_FORMER_OP_LT_AF; P4J_FORMER_OP_MOD_AF; P4J_FORMER_OP_MUL_AF; P4J_FORMER_OP_NE_AF; P4J_FORMER_OP_SUB_AF; P4J_FORMER_REMOVE_PARTIAL_IF ;P4J_FORMER_REMOVE_STMT ;P4J_FORMER_REMOVE_WHOLE_BLOCK; P4J_FORMER_REMOVE_WHOLE_IF; P4J_FORMER_REPLACE_COND_RF; P4J_FORMER_REPLACE_STMT_RF; P4J_FORMER_R_STMT_ASSIGN_AF; P4J_FORMER_R_STMT_CALL_AF; P4J_FORMER_R_STMT_COND_AF; P4J_FORMER_R_STMT_CONTROL_AF; P4J_FORMER_SIZE_LITERAL_VF; P4J_FORMER_STMT_ASSIGN_AF; P4J_FORMER_STMT_CALL_AF; P4J_FORMER_STMT_COND_AF; P4J_FORMER_STMT_CONTROL_AF; P4J_FORMER_STMT_LABEL_AF; P4J_FORMER_STMT_LOOP_AF; P4J_FORMER_STRING_LITERAL_VF; P4J_FORMER_UOP_DEC_AF; P4J_FORMER_UOP_INC_AF; P4J_FORMER_ZERO_CONST_VF; P4J_LATER_ABST_V_AF; P4J_LATER_ASSIGN_CONST_AF; P4J_LATER_ASSIGN_LHS_AF; P4J_LATER_ASSIGN_ZERO_AF; P4J_LATER_CALLEE_AF; P4J_LATER_CALL_ARGUMENT_AF; P4J_LATER_CHANGED_AF; P4J_LATER_DEREF_AF; P4J_LATER_FUNC_ARGUMENT_VF; P4J_LATER_GLOBAL_VARIABLE_VF; P4J_LATER_INDEX_AF; P4J_LATER_INSERT_CONTROL_RF; P4J_LATER_INSERT_GUARD_RF; P4J_LATER_INSERT_STMT_RF; P4J_LATER_LOCAL_VARIABLE_VF; P4J_LATER_MEMBER_ACCESS_AF; P4J_LATER_MEMBER_VF; P4J_LATER_MODIFIED_SIMILAR_VF; P4J_LATER_MODIFIED_VF; P4J_LATER_NONZERO_CONST_VF; P4J_LATER_OP_ADD_AF; P4J_LATER_OP_DIV_AF; P4J_LATER_OP_EQ_AF; P4J_LATER_OP_GE_AF; P4J_LATER_OP_GT_AF; P4J_LATER_OP_LE_AF; P4J_LATER_OP_LT_AF; P4J_LATER_OP_MOD_AF; P4J_LATER_OP_MUL_AF; P4J_LATER_OP_NE_AF; P4J_LATER_OP_SUB_AF; P4J_LATER_REMOVE_PARTIAL_IF; P4J_LATER_REMOVE_STMT; P4J_LATER_REMOVE_WHOLE_BLOCK; P4J_LATER_REMOVE_WHOLE_IF; P4J_LATER_REPLACE_COND_RF; P4J_LATER_REPLACE_STMT_RF; P4J_LATER_R_STMT_ASSIGN_AF; P4J_LATER_R_STMT_CALL_AF; P4J_LATER_R_STMT_COND_AF; P4J_LATER_R_STMT_CONTROL_AF; P4J_LATER_SIZE_LITERAL_VF; P4J_LATER_STMT_ASSIGN_AF; P4J_LATER_STMT_CALL_AF; P4J_LATER_STMT_COND_AF; P4J_LATER_STMT_CONTROL_AF; P4J_LATER_STMT_LABEL_AF; P4J_LATER_STMT_LOOP_AF; P4J_LATER_STRING_LITERAL_VF; P4J_LATER_UOP_DEC_AF; P4J_LATER_UOP_INC_AF; P4J_LATER_ZERO_CONST_VF;S10_METHOD_CALL_WITH_NULL_GUARD;S11_FAULTY_CLASS_EXCEPTION_TYPE;S12_METHOD_CALL_WITH_TRY_CATCH;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_1;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_2;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_3;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_1;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_2;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_3;S14_TYPE_OF_FAULTY_STATEMENT_PARENT;S15_HAS_OBJECTIVE_METHOD_CALL;S16_HAS_Invocations_Prone_Exception;S18_In_Synchronized_Method;S1_LOCAL_VAR_NOT_ASSIGNED;S1_LOCAL_VAR_NOT_USED;S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD;S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD;S3_TYPE_OF_FAULTY_STATEMENT;S4_Field_NOT_ASSIGNED;S4_Field_NOT_USED;S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD;S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD;S6_METHOD_THROWS_EXCEPTION;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Chart.26;AVATAR;Chart;26;0;FALSE;4;0.14903705660323685;1;0.3333333333333333;0.7473958333333334;0.5555555555555556;[0.786];[0.778];0.006668031215667725;0.059621117174161437;16.59383936314086;0.6574876308441162;17.588008880615234;2.24788498878479;inf;2.24788498878479;22.4788500746888;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; If; Invocation; LocalVariable; LocalVariable; LocalVariable; ; Method;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Chart.15;AVATAR;Chart;15;0;FALSE;1842;1.0;879;0.0;0.0;0.0;[0];[0];0.09120279550552368;0.23523734354050357;36.04733691960414;2.4610795974731445;85.53709411621094;10.331330299377441;inf;10.331330299377441;103.3133054880725;1;1;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Class;1;1;0;0;0;0;0; Method;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Chart.13;AVATAR;Chart;13;0;FALSE;16;1.0;9;0.0;0.0;0.0;[0.435];[0.4];0.010876774787902832;0.0761747488019825;19.140209277237755;0.8914961814880371;21.349651336669922;2.680828809738159;inf;2.680828809738159;26.80828788202145;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0; Assignment; Assignment; ; Invocation; ; ; Constructor;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Chart.5;AVATAR;Chart;5;0;FALSE;1;0.0;1;0.6666666666666666;1.0;1.0;[1.0];[1.0];0.006174683570861816;0.05734968093004119;11.775527757569176;0.7044305801391602;19.397602081298828;2.3818864822387695;inf;2.3818864822387695;23.81886460777535;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Method;1;0;0;0;0;0;0; Return;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Chart.14;AVATAR;Chart;14;0;FALSE;4;0.0852679660810216;1;0.6;0.7777777777777778;0.5411764705882353;[0.704];[0.897];0.0038007497787475586;0.0451718900899829;12.912681141802013;0.4952678680419922;14.801647186279297;1.8321133852005005;inf;1.8321133852005005;18.32113389710597;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; If; Return; ; If; LocalVariable; ; Method;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Chart.25;AVATAR;Chart;25;0;FALSE;140;1.0;62;0.0;0.0;0.0;[0];[0];0.01214057207107544;0.08305021065728993;20.326133654889077;0.6722366809844971;21.612564086914062;2.6214311122894287;inf;2.6214311122894287;26.21431037734823;1;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Class;1;0;0;0;0;0;0; Method;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.95;AVATAR;Math;95;0;FALSE;1;0.0;1;0.0;1.0;0.5;[1.0];[0.857];0.022769808769226074;0.10886302029617324;25.211205889218768;0.644350528717041;18.478483200073242;2.369251251220703;inf;2.369251251220703;23.69251264303793;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; Assignment; LocalVariable; LocalVariable; Method;0;0;0;0;0;0;0; Return;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.104;AVATAR;Math;104;0;FALSE;1;0.0;0;1.0;1.0;1.0;[1.0];[0.917];0.01485973596572876;0.08571179828080147;19.250559942081264;0.7086137533187866;19.564865112304688;2.490044355392456;inf;2.490044355392456;24.90044381840456;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; If;0;0;0;0;0;0;0; If;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.50;AVATAR;Math;50;0;FALSE;1;0.0;1;0.8333333333333334;1.0;1.0;[1.0];[1.0];0.01610809564590454;0.09321473241741864;21.350288865253614;0.5957986116409302;18.15170669555664;2.3193979263305664;inf;2.3193979263305664;23.19397929162619;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; Assignment; ; ; ; ; ; If;0;0;0;0;0;0;0; Assignment;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.57;AVATAR;Math;57;0;FALSE;1;0.0;0;1.0;1.0;1.0;[1.0];[0.952];0.010814249515533447;0.07790960005121451;17.64351615995009;0.4866936206817627;19.487804412841797;2.299755096435547;inf;2.299755096435547;22.99755065356903;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; For; Return; ; Invocation; LocalVariable; ; Method;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.80;AVATAR;Math;80;0;FALSE;4;0.08907342005924912;1;0.6;0.8583333333333333;0.7291666666666666;[0.825];[0.871];0.006962418556213379;0.060599456151855476;17.986233060934232;0.6343541741371155;16.376523971557617;2.099759578704834;inf;2.099759578704834;20.99759694826340;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; For; Return; ; ; ; ; If;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.6;AVATAR;Math;6;0;FALSE;4;0.17537887487646797;1;0.3333333333333333;0.6428571428571429;0.375;[0.6];[0.75];0.02716207504272461;0.12059364887465805;25.876709955869767;0.8184274435043335;24.75879669189453;3.0575358867645264;inf;3.0575358867645264;30.5753587462231;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Method;0;0;0;0;0;0;0; Return;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.81;AVATAR;Math;81;0;FALSE;1;0.0;1;0.6;1.0;0.9545454545454546;[1.0];[0.889];0.006884157657623291;0.06435344217542419;18.633529509203598;0.5023829936981201;17.555557250976562;2.1338069438934326;inf;2.1338069438934326;21.33806845372300;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; LocalVariable; LocalVariable; LocalVariable; LocalVariable; Assignment; ; If;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.88;AVATAR;Math;88;0;FALSE;1;0.0;1;0.6666666666666666;1.0;0.25;[1.0];[0.941];0.01825118064880371;0.0965917397668153;20.81225802142936;0.6976274847984314;24.09519386291504;2.9456093311309814;inf;2.9456093311309814;29.45609220500027;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; For;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.62;AVATAR;Math;62;0;FALSE;1;0.0;1;0.8666666666666667;1.0;0.7272727272727273;[1.0];[0.938];0.020025551319122314;0.10358695724662494;22.92745538239331;0.8214910626411438;23.420631408691406;2.8872735500335693;inf;2.8872735500335693;28.87273494771230;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; LocalVariable; LocalVariable; ; Try;0;0;0;0;0;0;0; Assignment;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
