bug,s3-tool-buggy,s3-tool-developer,AST-tool-buggy,AST-tool-developer,Cosine-tool-buggy,Cosine-tool-developer,s3variable-tool-buggy,s3variable-tool-developer,capgen-tool,capgen-developer,variable-tool-buggy,variable-tool-developer,syntax-tool-buggy,syntax-tool-developer,semantic-tool-buggy,semantic-tool-developer,tool,project,id,mutant-id,line_in_buggy,line_in_patched,structural_score,conceptual_score,sum,correct
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.7,7.067658013633435,45.035692321459074,4,28,0.06765801363343427,0.03569232145907453,3,17,0.33684210526315794,0.2318128214367609,0.7777777777777778,0.6964285714285714,0.7032967032967034,0.6204081632653061,0.6157894736842106,0.536516853932584,Kali,Closure,7,0,[395],[395],[0.714],[0.8],1.514,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.29,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.5121951219512195,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,1.0,0.0772946859903381,Kali,Closure,29,0,[1459],[1459],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.129,6.021012849122034,11.021012849122034,4,4,0.021012849122033495,0.021012849122033495,2,7,0.45277905609244773,0.011322789360172537,0.7777777777777778,0.5625,0.6707317073170732,0.23931623931623933,0.8679245283018868,0.0841121495327102,Kali,Closure,129,0,[1546],[1546],[0.846],[0.833],1.679,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.45,4.0,11.033333333333333,4,4,0.0,0.033333333333333326,0,7,0.5735641227380016,0.043478260869565216,1.0,0.5625,0.6585365853658537,1.0,0.8709677419354839,0.0772946859903381,Kali,Closure,45,0,[1433],[1433],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.127,6.4960473693210306,78.20068783161952,4,53,0.49604736932103044,0.2006878316195152,2,25,0.0,1.6191233183196444E-4,0.0,0.3055555555555556,0.3191489361702128,0.04477611940298507,0.04878048780487805,0.01183431952662721,Kali,Closure,127,0,[170],[170],[0.889],[0.829],1.718,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.120,4.0,11.033333333333333,4,4,0.0,0.033333333333333326,0,7,0.5735641227380016,0.007369196757553426,1.0,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,120,0,[1459],[1459],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.1,9.591751709536137,15.249444650053487,6,11,0.5917517095361369,0.24944465005348648,3,4,0.0,0.48763853367433924,0.0,0.7647058823529411,0.20408163265306123,0.6376811594202898,0.02702702702702703,1.,Kali,Closure,1,0,[396],[396],[0.771],[0.872],1.643,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.10,8.055683527057294,19.035860719037977,6,7,0.05568352705729507,0.03586071903797794,2,12,0.36916737815063666,0.2821639373363511,0.8181818181818182,0.5862068965517241,0.5379746835443038,0.5615615615615616,0.8387096774193549,0.857142857142857,Kali,Closure,10,0,[1271],[1271],[0.41],[0.5],0.91,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.26,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.043478260869565216,0.7777777777777778,0.5625,0.6585365853658537,1.0,0.8709677419354839,0.0772946859903381,Kali,Closure,26,0,[1459],[1459],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.8,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,8,0,[1440],[1440],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.21,5.483602220505678,113.06092913606699,4,108,0.4836022205056778,0.060929136066989686,1,5,0.0,0.02176846422682602,0.0,0.9333333333333333,0.52,0.20770392749244712,0.14814814814814814,0.1122913505311077,Kali,Closure,21,0,[120],[120],[0.805],[0.861],1.666,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.75,66.89278874651622,81.2422421544473,43,54,0.8927887465162205,0.2422421544472917,23,27,0.0,0.0017678924958641823,0.0,0.4375,0.0218921032056294,0.0885323826500297,0.0011098779134295228,0.0456431535269709,Kali,Closure,75,0,[332],[332],[0.088],[0.05],0.138,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.121,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.5121951219512195,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,1.0,0.0772946859903381,Kali,Closure,121,0,[1459],[1459],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.119,4.422649730810374,4.422649730810374,3,3,0.42264973081037416,0.42264973081037416,1,1,0.0,0.028409090909090908,0.0,0.5,0.45454545454545453,0.45454545454545453,0.125,0.12,Kali,Closure,119,0,[158],[158],[0.897],[0.862],1.759,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.72,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,72,0,[1424],[1424],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.117,6.202275964782534,9.202275964782533,5,5,0.2022759647825344,0.2022759647825344,1,4,0.2346666666666667,0.16296296296296298,0.8,0.5555555555555556,0.44,0.44,0.6666666666666666,0.666666666666666,Kali,Closure,117,0,[1805],[1805],[0.429],[0.421],0.85,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.36,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,36,0,[1446],[1446],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.31,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,31,0,[1459],[1459],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.131,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,131,0,[1446],[1446],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.30,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,30,0,[1459],[1459],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.55,6.483602220505678,26.1685205807169,4,17,0.4836022205056778,0.1685205807169019,2,9,0.0,0.011293436293436295,0.0,0.4375,0.325,0.2653061224489796,0.03076923076923077,0.097297297297297,Kali,Closure,55,0,[79],[79],[0.667],[0.714],1.381,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.130,17.70185760300003,17.70185760300003,11,11,0.7018576030000281,0.7018576030000281,6,6,0.0,2.6802465826856076E-4,0.0,0.14285714285714285,0.07692307692307693,0.07692307692307693,0.024390243902439025,0.02439024390243902,Kali,Closure,130,0,[476],[476],[0.375],[0.636],1.011,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.64,6.0096940661694696,19.00969406616947,4,4,0.009694066169469218,0.009694066169469218,2,15,0.7208131434275892,8.858226687231648E-4,0.8823529411764706,0.53125,0.8697478991596639,0.0447427293064877,0.9392624728850325,0.03726708074534161,Kali,Closure,64,0,[61],[61],[0.892],[0.857],1.749,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.46,7.538119784648299,79.08025403079529,5,72,0.5381197846482995,0.08025403079529214,2,7,0.0,0.035064976627809996,0.0,0.9125,0.30303030303030304,0.26849894291754756,0.03773584905660377,0.1431192660550458,Kali,Closure,46,0,[142],[142],[0.759],[0.889],1.648,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.112,7.538119784648299,56.0818198658665,5,36,0.5381197846482995,0.08181986586650147,2,20,0.0,0.01943634596695821,0.0,0.42857142857142855,0.2727272727272727,0.37037037037037035,0.0625,0.1224489795918367,Kali,Closure,112,0,[1147],[1147],[0.788],[0.886],1.674,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.124,17.736819322016093,25.152292773135535,11,17,0.7368193220160923,0.15229277313553424,6,8,0.0,0.04372278328546279,0.0,0.7333333333333333,0.10091743119266056,0.3944223107569721,0.030303030303030304,0.151162790697674,Kali,Closure,124,0,[214],[214],[0.481],[0.519],1.0,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.15,6.4960473693210306,16.142093085757974,4,11,0.49604736932103044,0.14209308575797475,2,5,0.0,0.12108126415613556,0.0,0.8148148148148148,0.42105263157894735,0.41379310344827586,0.2,0.3591160220994475,Kali,Closure,15,0,[370],[370],[0.7],[0.708],1.408,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.3,6.4960473693210306,59.29755671159404,4,38,0.49604736932103044,0.29755671159404373,2,21,0.0,0.03121898263027295,0.0,0.34375,0.42857142857142855,0.3027295285359802,0.2,0.,Kali,Closure,3,0,[405],[405],[0.7],[0.708],1.408,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.12,6.4960473693210306,6.4960473693210306,4,4,0.49604736932103044,0.49604736932103044,2,2,0.0,0.02857142857142857,0.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.2,0.,Kali,Closure,12,0,[400],[400],[0.7],[0.708],1.408,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.125,3.3333333333333335,3.3333333333333335,2,2,0.33333333333333337,0.33333333333333337,1,1,0.0,0.25,0.0,0.5,1.0,1.0,0.5,0.,Kali,Closure,125,0,[202],[202],[0.833],[0.875],1.708,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.76,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.6774193548387097,0.007369196757553426,0.7777777777777778,0.5625,1.0,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,76,0,[1411],[1411],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.49,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,49,0,[1609],[1609],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.122,30.79344088820227,18.0,20,18,0.7934408882022711,0.0,10,0,0.0,0.044444444444444446,0.0,1.0,0.02564102564102564,0.044444444444444446,0.01015228426395939,1.,Kali,Closure,122,0,[252],[252],[0.333],[0.588],0.921,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.114,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,114,0,[1459],[1459],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.78,4.01474282173786,20.014742821737862,3,3,0.014742821737860567,0.014742821737860567,1,17,0.49348244348244347,0.0,0.9444444444444444,0.5142857142857142,0.6454545454545455,0.1282051282051282,0.8095238095238095,0.,Kali,Closure,78,0,[54],[54],[0.906],[0.92],1.826,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.5,6.033333333333333,11.033333333333333,4,4,0.033333333333333326,0.033333333333333326,2,7,0.44610542879622345,0.007369196757553426,0.7777777777777778,0.5625,0.6585365853658537,0.1694915254237288,0.8709677419354839,0.0772946859903381,Kali,Closure,5,0,[1440],[1440],[0.714],[0.75],1.464,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.22,9.591751709536137,168.03529411764706,6,142,0.5917517095361369,0.03529411764705881,3,26,0.0,0.14756435786030134,0.0,0.8243243243243243,0.23275862068965517,0.6302998965873836,0.011764705882352941,0.2840116279069767,Kali,Closure,22,0,[111],[111],[0.778],[0.853],1.631,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.1,6.483602220505678,6.483602220505678,4,4,0.4836022205056778,0.4836022205056778,2,2,0.0,0.002991120112167004,0.0,0.6,0.32653061224489793,0.32653061224489793,0.015267175572519083,0.01526717557251908,Kali,Chart,1,0,[1797],[1797],[0.826],[0.87],1.696,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.26,4.143651161422325,5.143651161422325,3,3,0.1436511614223247,0.1436511614223247,1,2,0.5893028647127008,2.179209733803478E-4,0.6666666666666666,0.6,0.940983606557377,0.04013377926421405,0.9393939393939394,0.0090497737556561,Kali,Chart,26,0,[2544],[2544],[0.5],[0.2],0.7,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.15,6.142138644080768,13.142138644080768,3,3,0.14213864408076882,0.14213864408076882,3,10,0.2985137294017745,2.487063150852377E-4,0.6363636363636364,0.4444444444444444,0.7847988077496274,0.2827324478178368,0.5977238990598713,0.001979218208807521,Kali,Chart,15,0,[280],[280],[0.882],[0.846],1.728,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.12,8.051003201627637,18.051003201627637,4,4,0.05100320162763761,0.05100320162763761,4,14,0.6160714285714286,0.00589622641509434,0.75,0.5,1.0,0.20833333333333334,0.8214285714285714,0.0566037735849056,Kali,Chart,12,0,[160],[160],[0.875],[0.885],1.76,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.5,5.483602220505678,33.19419153036651,4,25,0.4836022205056778,0.1941915303665055,1,8,0.0,0.13616036974233747,0.0,0.6521739130434783,0.47058823529411764,0.6415770609318996,0.14285714285714285,0.325415676959619,Kali,Chart,5,0,[563],[563],[0.882],[0.789],1.671,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.25,6.483602220505678,6.483602220505678,4,4,0.4836022205056778,0.4836022205056778,2,2,0.0,0.004662004662004662,0.0,0.3333333333333333,0.3076923076923077,0.3076923076923077,0.045454545454545456,0.04545454545454545,Kali,Chart,25,0,[110],[110],[0.818],[0.889],1.707,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.95,6.074875221466933,28.2101201816534,4,24,0.07487522146693326,0.2101201816534023,2,4,0.21340739685704788,0.3821377879681188,0.7142857142857143,0.8333333333333334,0.4915254237288136,0.704225352112676,0.6078431372549019,0.651162790697674,Kali,Math,95,0,[145],[145],[0.8],[0.824],1.624,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.32,10.61509982054025,19.731537577914388,7,13,0.6150998205402495,0.7315375779143902,3,6,0.0,0.0017982017982017986,0.0,0.4,0.42857142857142855,0.10227272727272728,0.2222222222222222,0.0439560439560439,Kali,Math,32,0,[136],[136],[0.719],[0.792],1.511,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.80,10.019916977686428,37.01516273634348,4,11,0.01991697768642764,0.015162736343478866,6,26,0.48386992425127373,0.015311742563240966,0.7857142857142857,0.5517241379310345,0.7302752293577982,0.2634508348794063,0.8432908912830558,0.105342362678705,Kali,Math,80,0,[1138],[1138],[0.837],[0.759],1.596,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.28,11.639332146133027,68.16391993313901,7,58,0.639332146133027,0.16391993313901254,4,10,0.0,0.3310986535833105,0.0,0.8412698412698413,0.16071428571428573,0.6961271102284012,0.01639344262295082,0.565371024734982,Kali,Math,28,0,[143],[143],[0.769],[0.846],1.615,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.81,24.780801350259523,58.01464085066404,16,27,0.7808013502595236,0.014640850664036864,8,31,0.0,0.4625338682070851,0.0,0.7075471698113207,0.06216696269982238,0.7629987908101572,0.002079002079002079,0.856770078283560,Kali,Math,81,0,[1537],[1537],[0.471],[0.545],1.016,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.31,8.11002527911198,268.01639248840064,5,217,0.11002527911197957,0.016392488400639005,3,51,0.4719991810283435,0.09514984565805307,0.625,0.8053435114503816,0.8186274509803921,0.4725557461406518,0.9225181598062954,0.250019496217733,Kali,Math,31,0,[177],[177],[0.75],[0.733],1.483,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.84,13.655734813670453,85.11261898138915,8,60,0.6557348136704518,0.11261898138914705,5,25,0.0,0.0034135280150652137,0.0,0.5833333333333334,0.14925373134328357,0.12923561859732072,0.011363636363636364,0.0452797949594190,Kali,Math,84,0,[90],[90],[0.45],[0.632],1.082,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.49,7.538119784648299,31.064553171949953,5,13,0.5381197846482995,0.0645531719499518,2,18,0.0,0.2621856617120307,0.0,0.5813953488372093,0.25925925925925924,0.757085020242915,0.08695652173913043,0.595652173913043,Kali,Math,49,0,[664],[664],[0.8],[0.806],1.606,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.2,6.4960473693210306,6.4960473693210306,4,4,0.49604736932103044,0.49604736932103044,2,2,0.0,0.0027452222574173794,0.0,0.3333333333333333,0.3170731707317073,0.3170731707317073,0.025974025974025976,0.02597402597402597,Kali,Math,2,0,[137],[137],[0.84],[0.824],1.664,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.35,2.0,86.12452407122447,1,81,0.0,0.12452407122446374,1,5,0.7142857142857143,0.001345555462114204,0.7142857142857143,0.9411764705882353,1.0,0.04479578392621871,1.0,0.03191489361702127,kPAR,Closure,35,0,[1122],[1122],[1.0],[0.88],1.88,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.129,8.47477426856111,8.47477426856111,7,7,0.4747742685611098,0.4747742685611098,1,1,0.026666666666666665,0.035555555555555556,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16,0.1,kPAR,Closure,129,0,[1546],[1546],[0.767],[0.913],1.68,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.126,2.0,21.0,1,20,0.0,1.0,1,0,0.6,0.029274004683840747,0.6,1.0,1.0,0.11904761904761904,1.0,0.245901639344262,kPAR,Closure,126,0,[142],[142],[1.0],[0.913],1.913,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.62,12.0,15.0,12,7,0.0,0.0,0,8,0.7587563951200315,0.46970633983621,1.0,0.6190476190476191,0.9958677685950413,0.9958677685950413,0.7619047619047619,0.761904761904761,kPAR,Closure,62,0,[97],[97],[0.889],[0.964],1.853,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.109,2.0,14.0,1,14,0.0,0.0,1,0,0.3333333333333333,0.034438775510204085,0.3333333333333333,1.0,1.0,0.1836734693877551,1.0,0.187,kPAR,Closure,109,0,[1908],[1908],[1.0],[0.789],1.789,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.63,12.0,15.0,12,7,0.0,0.0,0,8,0.7587563951200315,0.46970633983621,1.0,0.6190476190476191,0.9958677685950413,0.9958677685950413,0.7619047619047619,0.761904761904761,kPAR,Closure,63,0,[97],[97],[0.889],[0.964],1.853,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.46,2.0,82.08350846830058,1,75,0.0,0.08350846830058267,1,7,0.3333333333333333,0.031535423838659093,0.3333333333333333,0.9135802469135802,1.0,0.23962264150943396,1.0,0.144053601340033,kPAR,Closure,46,0,[142],[142],[1.0],[0.919],1.919,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.115,8.070193386928729,67.05921259192257,6,54,0.07019338692872845,0.05921259192256423,2,13,0.20426758938869666,0.2459092667027332,0.5,0.796875,0.6470588235294118,0.7329842931937173,0.6313725490196078,0.421007685738684,kPAR,Closure,115,0,[730],[730],[0.52],[0.69],1.21,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.7,2.0,47.0,1,32,0.0,0.0,1,15,0.4444444444444444,0.4545454545454546,0.6666666666666666,0.625,1.0,1.0,0.6666666666666666,0.727272727272727,kPAR,Chart,7,0,[288],[288],[1.0],[0.909],1.909,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.17,17.213613251380647,50.19133922234741,14,40,0.21361325138064646,0.19133922234740697,3,10,0.025797503467406377,0.09859864693862037,0.4,0.6296296296296297,0.30097087378640774,0.4342629482071713,0.21428571428571427,0.360606060606060,kPAR,Chart,17,0,[879],[879],[0.4],[0.793],1.193,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.26,8.185808825784493,8.185808825784493,6,6,0.1858088257844931,0.1858088257844931,2,2,0.07277719816843448,0.17466527560424275,0.25,0.6,0.5905349794238683,0.5905349794238683,0.49295774647887325,0.4929577464788732,kPAR,Chart,26,0,[2538],[2538],[0.636],[0.765],1.401,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.15,8.080738284657489,13.080738284657489,6,6,0.080738284657488,0.080738284657488,2,7,0.31371993258034747,0.3585230280571731,0.7777777777777778,0.5625,0.632837277384728,1.0,0.6373742721016411,0.637374272101641,kPAR,Chart,15,0,[280],[280],[0.7],[0.647],1.347,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.3,8.306896719916327,16.53744224091809,7,15,0.30689671991632794,0.5374422409180912,1,1,0.013574660633484163,0.4270481152545795,0.5,0.9642857142857143,0.23529411764705882,0.597165991902834,0.11538461538461539,0.741610738255033,kPAR,Chart,3,0,[885],[885],[0.5],[0.765],1.265,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.13,12.115252089592381,26.081300717002673,10,15,0.11525208959238231,0.08130071700267372,2,11,0.07229268914526102,0.2778128419372879,0.5,0.5925925925925926,0.39186691312384475,0.5351437699680511,0.3689655172413793,0.876043405676126,kPAR,Chart,13,0,[444],[444],[0.717],[0.742],1.459,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.5,11.0,40.17993895664307,11,32,0.0,0.1799389566430698,0,8,0.01610992655768775,0.07285366097379775,1.0,0.68,0.2537313432835821,0.5341246290801187,0.06349206349206349,0.200585651537335,kPAR,Chart,5,0,[563],[563],[0.698],[0.714],1.412,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.14,10.175939481514979,15.164658615877444,7,7,0.17593948151497862,0.1646586158774448,3,8,0.0909090909090909,0.5074344166251937,0.5714285714285714,0.8367346938775511,0.4117647058823529,0.8110599078341014,0.38636363636363635,0.747720364741641,kPAR,Chart,14,0,[2293],[2293],[0.444],[0.5],0.944,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.25,7.04331923023503,11.04331923023503,6,6,0.04331923023503004,0.04331923023503004,1,5,0.32967032967032966,0.24725274725274726,0.6666666666666666,0.5,0.6923076923076923,0.6923076923076923,0.7142857142857143,0.714285714285714,kPAR,Chart,25,0,[109],[109],[0.639],[0.854],1.493,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.104,1.0,8.0,1,2,0.0,0.0,0,6,1.0,0.5714285714285714,1.0,0.5714285714285714,1.0,1.0,1.0,1.,kPAR,Math,104,0,[162],[162],[1.0],[0.917],1.917,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.50,2.0,32.56445382226741,1,31,0.0,0.564453822267412,1,1,0.8143939393939394,0.0,0.8333333333333334,0.9696969696969697,1.0,0.18980169971671387,0.9772727272727273,0.,kPAR,Math,50,0,[188],[188],[1.0],[0.9],1.9,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.7,2.0,121.00472993379621,1,74,0.0,0.004729933796209562,1,47,0.6,0.27323922882042695,0.6,0.584070796460177,1.0,0.7789473684210526,1.0,0.600578034682080,kPAR,Math,7,0,[127],[127],[1.0],[0.889],1.889,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.42,2.0,33.09353606136261,1,17,0.0,0.09353606136261206,1,16,0.7142857142857143,0.32679738562091504,0.7142857142857143,0.5555555555555556,1.0,1.0,1.0,0.588235294117647,kPAR,Math,42,0,[196],[196],[1.0],[0.886],1.886,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.80,2.0,15.027402474840725,1,8,0.0,0.02740247484072522,1,7,0.5,0.5982262382864793,0.5,0.6111111111111112,1.0,1.0,1.0,0.978915662650602,kPAR,Math,80,0,[840],[840],[1.0],[0.2],1.2,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.8,2.0,33.07720599388824,1,25,0.0,0.07720599388824301,1,8,0.8,0.04442833471416735,0.8,0.7647058823529411,1.0,0.25,1.0,0.232394366197183,kPAR,Math,8,0,[187],[187],[1.0],[1.0],2.0,FALSE
